Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00     512/1178879     void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [17]
                0.00    0.00    1023/1178879     void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.21    0.00  130816/1178879     Analysis::pearson(Vector, Vector) [3]
                0.42    0.00  261632/1178879     Vector::magnitude() const [5]
                0.42    0.00  261632/1178879     Vector::operator/(double) [6]
                0.42    0.00  261632/1178879     Vector::operator-(double) [7]
                0.42    0.00  261632/1178879     Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[4]     52.1    1.87    0.01 1178879         Vector::Vector(Vector const&) [4]
                0.01    0.00 1178879/1179391     Vector::Vector(unsigned int) [12]
-----------------------------------------------
                0.00    0.83  261632/261632      Analysis::pearson(Vector, Vector) [3]
[5]     23.0    0.00    0.83  261632         Vector::magnitude() const [5]
                0.42    0.00  261632/1178879     Vector::Vector(Vector const&) [4]
                0.25    0.17  261632/392448      Vector::dot(Vector) const [8]
                0.00    0.00  261632/1179391     Vector::~Vector() [33]
-----------------------------------------------
                0.16    0.58  261632/261632      Analysis::pearson(Vector, Vector) [3]
[6]     20.6    0.16    0.58  261632         Vector::operator/(double) [6]
                0.42    0.00  261632/1178879     Vector::Vector(Vector const&) [4]
                0.17    0.00 133955584/468844544     Vector::operator[](unsigned int) [9]
-----------------------------------------------
                0.13    0.58  261632/261632      Analysis::pearson(Vector, Vector) [3]
[7]     19.7    0.13    0.58  261632         Vector::operator-(double) [7]
                0.42    0.00  261632/1178879     Vector::Vector(Vector const&) [4]
                0.17    0.00 133955584/468844544     Vector::operator[](unsigned int) [9]
-----------------------------------------------
                0.12    0.08  130816/392448      Analysis::pearson(Vector, Vector) [3]
                0.25    0.17  261632/392448      Vector::magnitude() const [5]
[8]     17.1    0.37    0.25  392448         Vector::dot(Vector) const [8]
                0.25    0.00 200933376/468844544     Vector::operator[](unsigned int) [9]
-----------------------------------------------
                0.17    0.00 133955584/468844544     Vector::operator/(double) [6]
                0.17    0.00 133955584/468844544     Vector::operator-(double) [7]
                0.25    0.00 200933376/468844544     Vector::dot(Vector) const [8]
[9]     16.1    0.58    0.00 468844544         Vector::operator[](unsigned int) [9]
-----------------------------------------------
                0.40    0.00  261632/261632      Analysis::pearson(Vector, Vector) [3]
[10]    11.1    0.40    0.00  261632         Vector::mean() const [10]
-----------------------------------------------
                                                 <spontaneous>
[11]     2.5    0.09    0.00                 Vector::operator[](unsigned int) const [11]
-----------------------------------------------
                0.00    0.00     512/1179391     Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [13]
                0.01    0.00 1178879/1179391     Vector::Vector(Vector const&) [4]
[12]     0.3    0.01    0.00 1179391         Vector::Vector(unsigned int) [12]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[13]     0.0    0.00    0.00       1         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [13]
                0.00    0.00     512/512         std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [15]
                0.00    0.00     512/1179391     Vector::Vector(unsigned int) [12]
                0.00    0.00     512/512         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [63]
                0.00    0.00     512/512         Vector::get_data() [54]
                0.00    0.00     512/512         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [58]
                0.00    0.00     512/512         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [61]
                0.00    0.00     512/1179391     Vector::~Vector() [33]
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector() [178]
-----------------------------------------------
                0.00    0.00     511/1023        Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [23]
                0.00    0.00     512/1023        Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [19]
[14]     0.0    0.00    0.00    1023         void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.00    0.00    1023/1178879     Vector::Vector(Vector const&) [4]
                0.00    0.00    1023/2057        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [50]
                0.00    0.00    1023/132351      operator new(unsigned long, void*) [39]
-----------------------------------------------
                0.00    0.00     512/512         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [13]
[15]     0.0    0.00    0.00     512         std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [15]
                0.00    0.00      10/10          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [16]
                0.00    0.00     502/512         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [18]
                0.00    0.00      10/10          std::vector<Vector, std::allocator<Vector> >::end() [110]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [15]
[16]     0.0    0.00    0.00      10         void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [16]
                0.00    0.00      20/20          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [26]
                0.00    0.00      10/512         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [18]
                0.00    0.00      30/33          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [80]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::base() const [68]
                0.00    0.00      10/10          std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [109]
                0.00    0.00      10/10          std::vector<Vector, std::allocator<Vector> >::begin() [111]
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::difference_type __gnu_cxx::operator-<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [108]
                0.00    0.00      10/11          std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [105]
                0.00    0.00      10/2057        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [50]
                0.00    0.00      10/12          void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [102]
                0.00    0.00      10/12          std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [100]
-----------------------------------------------
                0.00    0.00     512/512         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [18]
[17]     0.0    0.00    0.00     512         void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [17]
                0.00    0.00     512/1178879     Vector::Vector(Vector const&) [4]
                0.00    0.00     512/2057        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [50]
                0.00    0.00     512/132351      operator new(unsigned long, void*) [39]
-----------------------------------------------
                0.00    0.00      10/512         void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [16]
                0.00    0.00     502/512         std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [15]
[18]     0.0    0.00    0.00     512         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [18]
                0.00    0.00     512/512         void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [17]
                0.00    0.00     512/2057        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [50]
-----------------------------------------------
                0.00    0.00       1/1           Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [21]
[19]     0.0    0.00    0.00       1         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [19]
                0.00    0.00     512/1023        void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.00    0.00     513/513         bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [53]
                0.00    0.00     512/512         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator*() const [56]
                0.00    0.00     512/2558        Vector* std::__addressof<Vector>(Vector&) [49]
                0.00    0.00     512/512         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator++() [55]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[20]     0.0    0.00    0.00       1         std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [20]
                0.00    0.00       1/1           Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&) [22]
                0.00    0.00       1/21          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [83]
                0.00    0.00       1/131880      std::vector<Vector, std::allocator<Vector> >::size() const [40]
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<Vector>, Vector>::_S_select_on_copy(std::allocator<Vector> const&) [156]
                0.00    0.00       1/3           std::allocator<Vector>::~allocator() [114]
                0.00    0.00       1/1           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base(unsigned long, std::allocator<Vector> const&) [168]
                0.00    0.00       1/33          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [80]
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::end() const [158]
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::begin() const [159]
-----------------------------------------------
                0.00    0.00       1/1           Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&) [22]
[21]     0.0    0.00    0.00       1         Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [21]
                0.00    0.00       1/1           Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [19]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [20]
[22]     0.0    0.00    0.00       1         Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&) [22]
                0.00    0.00       1/1           Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [21]
-----------------------------------------------
                0.00    0.00      20/20          Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [24]
[23]     0.0    0.00    0.00      20         Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [23]
                0.00    0.00     511/1023        void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.00    0.00     511/2558        Vector* std::__addressof<Vector>(Vector&) [49]
-----------------------------------------------
                0.00    0.00      20/20          Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [25]
[24]     0.0    0.00    0.00      20         Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [24]
                0.00    0.00      20/20          Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [23]
-----------------------------------------------
                0.00    0.00      20/20          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [26]
[25]     0.0    0.00    0.00      20         Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [25]
                0.00    0.00      20/20          Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [24]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [16]
[26]     0.0    0.00    0.00      20         Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [26]
                0.00    0.00      20/20          Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [25]
                0.00    0.00      40/40          Vector const* std::__make_move_if_noexcept_iterator<Vector, Vector const*>(Vector*) [69]
-----------------------------------------------
                0.00    0.00     512/1179391     Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [13]
                0.00    0.00    1535/1179391     void std::_Destroy<Vector>(Vector*) [51]
                0.00    0.00  261632/1179391     Vector::magnitude() const [5]
                0.00    0.00  261632/1179391     Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
                0.00    0.00  654080/1179391     Analysis::pearson(Vector, Vector) [3]
[33]     0.0    0.00    0.00 1179391         Vector::~Vector() [33]
-----------------------------------------------
                0.00    0.00  262144/262144      double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [62]
[34]     0.0    0.00    0.00  262144         std::istream_iterator<double, char, std::char_traits<char>, long>::operator*() const [34]
-----------------------------------------------
                0.00    0.00     512/262144      std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [58]
                0.00    0.00  261632/262144      std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [37]
[35]     0.0    0.00    0.00  262144         std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [35]
-----------------------------------------------
                0.00    0.00      18/261650      void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [96]
                0.00    0.00  130816/261650      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [43]
                0.00    0.00  130816/261650      void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [42]
[36]     0.0    0.00    0.00  261650         double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [36]
-----------------------------------------------
                0.00    0.00  261632/261632      double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [62]
[37]     0.0    0.00    0.00  261632         std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [37]
                0.00    0.00  261632/262144      std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [35]
-----------------------------------------------
                0.00    0.00  261632/261632      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[38]     0.0    0.00    0.00  261632         std::vector<Vector, std::allocator<Vector> >::operator[](unsigned long) [38]
-----------------------------------------------
                0.00    0.00     512/132351      void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [17]
                0.00    0.00    1023/132351      void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.00    0.00  130816/132351      void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [42]
[39]     0.0    0.00    0.00  132351         operator new(unsigned long, void*) [39]
-----------------------------------------------
                0.00    0.00       1/131880      std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [20]
                0.00    0.00      40/131880      std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [109]
                0.00    0.00  131839/131880      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[40]     0.0    0.00    0.00  131880         std::vector<Vector, std::allocator<Vector> >::size() const [40]
-----------------------------------------------
                0.00    0.00       1/130890      std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [180]
                0.00    0.00      72/130890      std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [95]
                0.00    0.00  130817/130890      Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [153]
[41]     0.0    0.00    0.00  130890         std::vector<double, std::allocator<double> >::size() const [41]
-----------------------------------------------
                0.00    0.00  130816/130816      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [43]
[42]     0.0    0.00    0.00  130816         void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [42]
                0.00    0.00  130816/261650      double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [36]
                0.00    0.00  130816/132351      operator new(unsigned long, void*) [39]
-----------------------------------------------
                0.00    0.00      18/130816      void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [96]
                0.00    0.00  130798/130816      std::vector<double, std::allocator<double> >::push_back(double const&) [44]
[43]     0.0    0.00    0.00  130816         void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [43]
                0.00    0.00  130816/261650      double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [36]
                0.00    0.00  130816/130816      void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [42]
-----------------------------------------------
                0.00    0.00  130816/130816      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[44]     0.0    0.00    0.00  130816         std::vector<double, std::allocator<double> >::push_back(double const&) [44]
                0.00    0.00  130798/130816      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [43]
                0.00    0.00      18/18          std::vector<double, std::allocator<double> >::end() [97]
                0.00    0.00      18/18          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [96]
-----------------------------------------------
                0.00    0.00  130816/130816      Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [153]
[45]     0.0    0.00    0.00  130816         std::vector<double, std::allocator<double> >::operator[](unsigned long) [45]
-----------------------------------------------
                0.00    0.00  130816/130816      Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [153]
[46]     0.0    0.00    0.00  130816         std::setprecision(int) [46]
-----------------------------------------------
                0.00    0.00  130816/130816      Analysis::pearson(Vector, Vector) [3]
[47]     0.0    0.00    0.00  130816         double const& std::max<double>(double const&, double const&) [47]
-----------------------------------------------
                0.00    0.00  130816/130816      Analysis::pearson(Vector, Vector) [3]
[48]     0.0    0.00    0.00  130816         double const& std::min<double>(double const&, double const&) [48]
-----------------------------------------------
                0.00    0.00     511/2558        Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [23]
                0.00    0.00     512/2558        Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [19]
                0.00    0.00    1535/2558        void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [99]
[49]     0.0    0.00    0.00    2558         Vector* std::__addressof<Vector>(Vector&) [49]
-----------------------------------------------
                0.00    0.00      10/2057        void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [16]
                0.00    0.00     512/2057        void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [18]
                0.00    0.00     512/2057        void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [17]
                0.00    0.00    1023/2057        void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [14]
[50]     0.0    0.00    0.00    2057         Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [50]
-----------------------------------------------
                0.00    0.00    1535/1535        void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [99]
[51]     0.0    0.00    0.00    1535         void std::_Destroy<Vector>(Vector*) [51]
                0.00    0.00    1535/1179391     Vector::~Vector() [33]
-----------------------------------------------
                0.00    0.00    1026/1026        bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [53]
[52]     0.0    0.00    0.00    1026         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::base() const [52]
-----------------------------------------------
                0.00    0.00     513/513         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [19]
[53]     0.0    0.00    0.00     513         bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [53]
                0.00    0.00    1026/1026        __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::base() const [52]
-----------------------------------------------
                0.00    0.00     512/512         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [13]
[54]     0.0    0.00    0.00     512         Vector::get_data() [54]
-----------------------------------------------
                0.00    0.00     512/512         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [19]
[55]     0.0    0.00    0.00     512         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator++() [55]
-----------------------------------------------
                0.00    0.00     512/512         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [19]
[56]     0.0    0.00    0.00     512         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator*() const [56]
-----------------------------------------------
                0.00    0.00     512/512         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [61]
[57]     0.0    0.00    0.00     512         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [57]
-----------------------------------------------
                0.00    0.00     512/512         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [13]
[58]     0.0    0.00    0.00     512         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [58]
                0.00    0.00     512/512         std::istream* std::__addressof<std::istream>(std::istream&) [59]
                0.00    0.00     512/262144      std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [35]
-----------------------------------------------
                0.00    0.00     512/512         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [58]
[59]     0.0    0.00    0.00     512         std::istream* std::__addressof<std::istream>(std::istream&) [59]
-----------------------------------------------
                0.00    0.00     512/512         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [61]
